source,target,value
dotenv-webpack@^1.6.0,YiffSpot@2.6.0,2
extract-text-webpack-plugin@^4.0.0-beta.0,YiffSpot@2.6.0,2
file-loader@^2.0.0,YiffSpot@2.6.0,2
get-urls@^8.0.0,YiffSpot@2.6.0,2
graceful-fs@^4.1.11,YiffSpot@2.6.0,2
html-webpack-plugin@^3.2.0,YiffSpot@2.6.0,2
node-sass@^4.9.3,YiffSpot@2.6.0,2
node-sass@^4.9.3,ripsaw@0.1.0,2
npm-run-all@^4.0.2,YiffSpot@2.6.0,2
path@^0.12.7,YiffSpot@2.6.0,2
path@^0.12.7,workshop-project@0.0.1,2
pug@^2.0.0-rc.4,YiffSpot@2.6.0,2
pug-html-loader@^1.1.5,YiffSpot@2.6.0,2
sass-loader@^7.1.0,YiffSpot@2.6.0,2
slim-select@^1.1.2,YiffSpot@2.6.0,2
style-loader@^0.22.1,YiffSpot@2.6.0,2
webpack@^4.17.1,YiffSpot@2.6.0,2
webpack-cli@^3.1.0,YiffSpot@2.6.0,2
webpack-dev-server@^3.1.5,YiffSpot@2.6.0,2
chokidar@^0.11.1,drudge@2.0.0,2
st@^0.5.2,drudge@2.0.0,2
tiny-lr@^0.1.4,drudge@2.0.0,2
locus@^0.1.0,expressApp@0.0.0,2
node-inspector@^0.7.4,expressApp@0.0.0,2
bcryptjs@^2.1.0,login-system@0.0.0,2
git-config@0.0.7,gitjk@0.1.14,2
ffi@>=1.2.7,rfid-sl030@0.1.1,2
ref@>=0.3.2,rfid-sl030@0.1.1,2
sleep@>=1.1.8,rfid-sl030@0.1.1,2
ref-struct@>=0.0.6,rfid-sl030@0.1.1,2
brfs@^1.1.2,web-starter@0.0.0,2
browserify@~4.1.7,web-starter@0.0.0,2
catw@~0.2.0,web-starter@0.0.0,2
hyperspace@^1.1.0,web-starter@0.0.0,2
imagesloaded@^3.1.8,web-starter@0.0.0,2
js-yaml@~3.0.2,web-starter@0.0.0,2
resolve-git-remote@~0.1.1,web-starter@0.0.0,2
jsonist@^0.1.1,facebook-scrape@1.0.0,2
sequelize@~1.7.5,PasswordTracker@0.0.0,2
sequelize@~1.7.5,sequelize-rest-boilerplate@0.1.2,2
pg@~3.2.0,PasswordTracker@0.0.0,2
pg@~3.2.0,whyilove@0.0.0,2
co@^3.1.0,my-feed-reader@1.0.0,2
coffee-loader@^0.7.2,my-feed-reader@1.0.0,2
coffee-script@git://github.com/jashkenas/coffeescript,my-feed-reader@1.0.0,2
feedparser@^0.19.2,my-feed-reader@1.0.0,2
feedparser@^0.19.2,web-reader@null,2
gulp-watch@^1.0.7,my-feed-reader@1.0.0,2
gulp-webpack@^0.4.1,my-feed-reader@1.0.0,2
koa@^0.12.2,my-feed-reader@1.0.0,2
koa-route@^2.1.0,my-feed-reader@1.0.0,2
koa-router@^3.4.0,my-feed-reader@1.0.0,2
koa-static@^1.4.7,my-feed-reader@1.0.0,2
opmlparser@^0.7.0,my-feed-reader@1.0.0,2
protractor@^1.3.0,protractor-scrape-money@0.0.0,2
keypress@^0.2.1,RobotIcon@1.0.0,2
node-static@^0.7.3,RobotIcon@1.0.0,2
serialport@^1.4.0,RobotIcon@1.0.0,2
knox@,gulp-s3@0.11.0,2
mime@~1.2.11,gulp-s3@0.11.0,2
config@~0.4.36,atlas-server@0.0.1,2
rimraf@^2.2.8,atlas-server@0.0.1,2
stylus@~0.46.3,atlas-server@0.0.1,2
babel-cli@^6.18.0,ripsaw@0.1.0,2
babel-preset-es2015@^6.18.0,ripsaw@0.1.0,2
babel-preset-react@^6.16.0,ripsaw@0.1.0,2
asap@^2.0.1,observe-plus@3.0.4-beta,2
nested-property@0.0.6,observe-plus@3.0.4-beta,2
ghost-body@1.1.1,rocket-juggler@1.0.0,2
p2@0.6.0,rocket-juggler@1.0.0,2
pie-slice@1.1.0,rocket-juggler@1.0.0,2
vec2@1.6.0,rocket-juggler@1.0.0,2
deploy-asset@^0.1.0,grunt-deploy-asset@1.0.0,2
growl@^1.8.1,cronzitto@1.2.0,2
pretty-log@^0.1.0,cronzitto@1.2.0,2
beep@git://github.com/raphaelivan/beep.git,cronzitto@1.2.0,2
bn.js@4.10.3,demoinfogo-viewer@0.0.0,2
d3@3.5.15,demoinfogo-viewer@0.0.0,2
dat-gui@0.5.0,demoinfogo-viewer@0.0.0,2
protocol-buffers@3.1.5,demoinfogo-viewer@0.0.0,2
three@0.74.0,demoinfogo-viewer@0.0.0,2
jsonschema@^1.0.0,bluth@0.0.3,2
protagonist@^1.0.0,bluth@0.0.3,2
db-migrate@^0.8.0,whyilove@0.0.0,2
db-migrate@^0.8.0,sequelize-rest-boilerplate@0.1.2,2
hjs@~0.0.6,whyilove@0.0.0,2
jsonfile@^2.0.0,whyilove@0.0.0,2
bean@^1.0.14,pandemic@0.0.0,2
country-list@0.0.3,locale-string@1.1.0,2
langs@^1.0.0,locale-string@1.1.0,2
formidable@*,AngularNode@0.0.1,2
node-fs@*,AngularNode@0.0.1,2
browserify-ngannotate@0.0.8,angular-examples@0.0.0,2
gulp-connect@^2.0.6,angular-seed@0.1.0,2
mustache@~0.7.2,reveal.js@2.6.2,2
cas@0.0.3,Bernie@0.0.1,2
grand_master_cas@^0.2.3,Bernie@0.0.1,2
brush-base@^4.0.0,brush-typescript@4.0.0,2
syntaxhighlighter-regex@^4.0.0,brush-typescript@4.0.0,2
nedb@^0.11.1,web-reader@null,2
babel-plugin-array-includes@^2.0.3,taskcluster-treeherder@0.2.0,2
eslint-config-taskcluster@^3.1.0,taskcluster-treeherder@0.2.0,2
slugid@^2.0.0,taskcluster-treeherder@0.2.0,2
taskcluster-client@11.0.3,taskcluster-treeherder@0.2.0,2
taskcluster-lib-docs@^10.0.1,taskcluster-treeherder@0.2.0,2
taskcluster-lib-loader@^10.0.1,taskcluster-treeherder@0.2.0,2
taskcluster-lib-monitor@^10.0.0,taskcluster-treeherder@0.2.0,2
taskcluster-lib-pulse@^11.1.0,taskcluster-treeherder@0.2.0,2
taskcluster-lib-urls@^10.0.0,taskcluster-treeherder@0.2.0,2
taskcluster-lib-validate@^12.0.0,taskcluster-treeherder@0.2.0,2
typed-env-config@^2.0.0,taskcluster-treeherder@0.2.0,2
@teppeis/doctrine@^3.1.0,closure-ts@0.3.0,2
cli-color@^1.4.0,closure-ts@0.3.0,2
deep-equal@^1.0.0,closure-ts@0.3.0,2
esprima@^4.0.1,closure-ts@0.3.0,2
espurify@^1.0.0,closure-ts@0.3.0,2
estraverse@^4.2.0,closure-ts@0.3.0,2
gulp-sass@^0.7.1,remote_switch_ios@1.0.0,2
gulp-sass@^0.7.1,ChatApp@1.0.0,2
gulp-sass@^0.7.1,rcsionic@1.0.0,2
dojo@~1.10.4,dojoCMIS@1.0.0,2
nodemailer@0.6.0,server@0.0.1,2
nodemailer@0.6.0,mean@0.4.0,2
assetmanager@^1.1.1,mean@0.4.0,2
consolidate@^0.10.0,mean@0.4.0,2
dependable@~0.2.5,mean@0.4.0,2
express-validator@^2.1.1,mean@0.4.0,2
gridfs-stream@^0.5.1,mean@0.4.0,2
grunt-contrib-clean@^0.5.0,mean@0.4.0,2
grunt-contrib-csslint@^0.2.0,mean@0.4.0,2
grunt-contrib-cssmin@^0.9.0,mean@0.4.0,2
grunt-contrib-uglify@^0.4.0,mean@0.4.0,2
load-grunt-tasks@^0.4.0,mean@0.4.0,2
meanio@~0.5.10,mean@0.4.0,2
ms@0.6.2,mean@0.4.0,2
swig@^1.3.2,mean@0.4.0,2
time-grunt@^0.3.1,mean@0.4.0,2
